ID,Var_ID,Name,Description,ord
SCCS209-1,SCCS209,Bride-wealth,"Bride-price or bride-wealth, i.e., transfer of a substantial consideration in the form of livestock, goods, or money from the groom or his relatives to the kinsmen of the bride",1
SCCS209-2,SCCS209,Bride-service,"Bride-service, i.e., a substantial material consideration in which the principal element consists of labor or other services rendered by the groom to the bride's kinsmen",2
SCCS209-3,SCCS209,Token bride-wealth,"Token bride-price, i.e., a small or symbolic payment only",3
SCCS209-4,SCCS209,Gift exchange,"Gift exchange, i.e., reciprocal exchange of gifts of substantial value between the relatives of the bride and groom, or a continuing exchange of goods and services in approximately equal amounts between the groom or his kinsmen and the bride's relatives",4
SCCS209-5,SCCS209,Woman exchange,"Exchange, i.e., transfer of a sister or other female relative of the groom in exchange for the bride",5
SCCS209-6,SCCS209,Insignificant,"Absence of any significant consideration, or bridal gifts only",6
SCCS209-7,SCCS209,Dowry,"Dowry, i.e., transfer of a substantial amount of property from the bride's relatives to the bride, the groom, or the kinsmen of the latter",7
SCCS209-8,SCCS209,No alternate,"No alternate mode or supplementary practices, see ""Mode of marriage (primary)""",8
SCCS209-NA,SCCS209,Missing data,Missing data,99
SCCS21-1,SCCS21,None or barely adequate,None or barely adequate,1
SCCS21-2,SCCS21,Simple or adequate,Simple or adequate,2
SCCS21-3,SCCS21,Complez or> adequate,Complex or More than adequate,3
SCCS21-NA,SCCS21,NA,Missing data,99
SCCS210-1,SCCS210,"Nuclear, monogamous",Independent nuclear families with monogamy,1
SCCS210-2,SCCS210,"Nuclear, limited polygyny",Independent nuclear families with occasional or limited polygyny,2
SCCS210-3,SCCS210,Polyandrous,Independent polyandrous families,3
SCCS210-4,SCCS210,"Polygyny, atypical cowives pattern","Independent polygynous families, unusual co-wives pattern (either polygyny is preferentially sororal, with cowives in separate quarters or it is typically non-sororal, with cowives in same quarters",4
SCCS210-5,SCCS210,"Polygyny, typical cowives pattern","Independent polygynous families, usual co-wives pattern (either polygyny is preferentially sororal, with cowives in same quarters, OR typically non-sororal, with cowives in separate quarters)",5
SCCS210-6,SCCS210,Minimal extended,"Minimal extended or ""stem"" families, i.e., those consisting of only two related families of procreation (disregarding polygamous unions), particularly of adjacent generations",6
SCCS210-7,SCCS210,Small extended,"Small extended families, i.e., those normally embracing the families of procreation of only one individual in the senior generation but of at least two in the next generation. Such families usually dissolve on the death of the head",7
SCCS210-8,SCCS210,Large extended,"Large extended families, i.e., corporate aggregations of smaller family units occupying a single dwelling or a number of adjacent dwellings and normally embracing the families of procreation of at least two siblings or cousins in each of at least two adjacent generations",8
SCCS210-NA,SCCS210,Missing data,Missing data,99
SCCS211-1,SCCS211,Monogamous,Monogamous,1
SCCS211-2,SCCS211,Limited polygyny,"Polygynous, with polygyny occasional or limited",2
SCCS211-3,SCCS211,"Polygyny, sororal cohabit","Polygynous, with polygyny common and preferentially sororal, and co-wives not reported to occupy separate quarters",3
SCCS211-4,SCCS211,"Polygyny, sororal separate","Polygynous, with polygyny common and preferentially sororal, and co-wives typically occupying separate quarters",4
SCCS211-5,SCCS211,"Polygyny, non-sororal cohabit","Polygynous, with polygyny general and not reported to be preferentially sororal, and co-wives typically occupying separate quarters",5
SCCS211-6,SCCS211,"Polygyny, non-sororal separate","Polygynous, with polygyny general and not reported to be preferentially sororal, and co-wives not reported to occupy separate quarters",6
SCCS211-7,SCCS211,Polyandrous,Polyandrous,7
SCCS211-NA,SCCS211,Missing data,Missing data,99
SCCS213-1,SCCS213,Avunculocal,"Avunculocal, i.e., normal residence with or near the maternal uncle or other male matrilineal kinsmen of the husband",1
SCCS213-2,SCCS213,Ambilocal,"Ambilocal, i.e., residence established optionally with or near the parents of either the husband or the wife, depending upon circumstances or personal choice, where neither alternative exceeds the other in actual frequency by a ratio greater than two to one.",2
SCCS213-3,SCCS213,Avuncu-uxorilocal,"Optionally uxorilocal or avunculocal. This may be the case in a uxorilocal society where many men marry a MoBrDa and thus, in fact, live avunculocally",3
SCCS213-4,SCCS213,Avuncu-virilocal,Optionally patrilocal (or virilocal) or avunculocal,4
SCCS213-5,SCCS213,Matrilocal,"Matrilocal, i.e., normal residence with or near the female matrilineal kinsmen of the wife. Cf. U Uxorilocal",5
SCCS213-6,SCCS213,Neolocal,"Neolocal, i.e., normal residence apart from the relatives of both spouses or at a place not determined by the kin ties of either",6
SCCS213-7,SCCS213,Separate,"Nonestablishment of a common household, i.e., where both spouses remain in their natal households, sometimes called ""duolocal"" or ""natolocal"" residence",7
SCCS213-8,SCCS213,Patrilocal,"Patrilocal, i.e., normal residence with or near the male patrilineal kinsmen of the husband. Cf. V Virilocal",8
SCCS213-9,SCCS213,Uxorilocal,"Uxorilocal. Equivalent to ""matrilocal"" but confined to instances where the wife's matrikin are not aggregated in matrilocal and matrilineal kin groups",9
SCCS213-10,SCCS213,Virilocal,"Virilocal. Equivalent to ""patrilocal"" but confined to instances where the husband's patrikin are not aggregated in patrilocal and patrilineal kin groups",10
SCCS213-11,SCCS213,Ambi-uxo,"Ambilocal, with a marked preponderance of uxorilocal practice (i.e., uxorilocal option exceeds virilocal option in actual frequency by a ratio greater than two to one).",11
SCCS213-12,SCCS213,Ambi-viri,"Ambilocal, with a marked preponderance of virilocal practice (i.e., virilocal option exceeds uxorilocal option in actual frequency by a ratio greater than two to one).",12
SCCS213-NA,SCCS213,Missing data,Missing data,99
SCCS214-1,SCCS214,Wife to husband,"Wife to husband's group (patrilocal, virilocal) or wife to husband's mother's brother's household (avunculocal)",1
SCCS214-2,SCCS214,Ambi/neo-local,Couple to either group or neolocal,2
SCCS214-3,SCCS214,Husband to wife,Husband to wifeâ€™s group,3
SCCS214-9,SCCS214,Separate,"Nonestablishment of a common household, i.e., where both spouses remain in their natal households, sometimes called ""duolocal"" or ""natolocal"" residence",9
SCCS214-NA,SCCS214,Missing data,Missing data,99
SCCS215-1,SCCS215,Avunculocal,"Avunculocal, i.e., normal residence with or near the maternal uncle or other male matrilineal kinsmen of the husband",1
SCCS215-2,SCCS215,Ambilocal,"Ambilocal, i.e., residence established optionally with or near the parents of either the husband or the wife, depending upon circumstances or personal choice, where neither alternative exceeds the other in actual frequency by a ratio greater than two to one.",2
SCCS215-3,SCCS215,Avuncu-uxorilocal,"Optionally uxorilocal or avunculocal. This may be the case in a uxorilocal society where many men marry a MoBrDa and thus, in fact, live avunculocally",3
SCCS215-4,SCCS215,Avuncu-virilocal,Optionally patrilocal (or virilocal) or avunculocal,4
SCCS215-5,SCCS215,Matrilocal,"Matrilocal, i.e., normal residence with or near the female matrilineal kinsmen of the wife. Cf. U Uxorilocal",5
SCCS215-6,SCCS215,Neolocal,"Neolocal, i.e., normal residence apart from the relatives of both spouses or at a place not determined by the kin ties of either",6
SCCS215-7,SCCS215,Separate,"Nonestablishment of a common household, i.e., where both spouses remain in their natal households, sometimes called ""duolocal"" or ""natolocal"" residence",7
SCCS215-8,SCCS215,Patrilocal,"Patrilocal, i.e., normal residence with or near the male patrilineal kinsmen of the husband. Cf. V Virilocal",8
SCCS215-9,SCCS215,Uxorilocal,"Uxorilocal. Equivalent to ""matrilocal"" but confined to instances where the wife's matrikin are not aggregated in matrilocal and matrilineal kin groups",9
SCCS215-10,SCCS215,Virilocal,"Virilocal. Equivalent to ""patrilocal"" but confined to instances where the husband's patrikin are not aggregated in patrilocal and patrilineal kin groups",10
SCCS215-11,SCCS215,Ambi-uxo,"Ambilocal, with a marked preponderance of uxorilocal practice (i.e., uxorilocal option exceeds virilocal option in actual frequency by a ratio greater than two to one).",11
SCCS215-12,SCCS215,Ambi-viri,"Ambilocal, with a marked preponderance of virilocal practice (i.e., virilocal option exceeds uxorilocal option in actual frequency by a ratio greater than two to one).",12
SCCS215-NA,SCCS215,Missing data,Missing data,99
SCCS217-1,SCCS217,Avunculocal,"Avunculocal, i.e., normal residence with or near the maternal uncle or other male matrilineal kinsmen of the husband",1
SCCS217-2,SCCS217,Ambilocal,"Ambilocal, i.e., residence established optionally with or near the parents of either the husband or the wife, depending upon circumstances or personal choice, where neither alternative exceeds the other in actual frequency by a ratio greater than two to one.",2
SCCS217-3,SCCS217,Avuncu-uxorilocal,"Optionally uxorilocal or avunculocal. This may be the case in a uxorilocal society where many men marry a MoBrDa and thus, in fact, live avunculocally",3
SCCS217-4,SCCS217,Avuncu-virilocal,Optionally patrilocal (or virilocal) or avunculocal,4
SCCS217-5,SCCS217,Matrilocal,"Matrilocal, i.e., normal residence with or near the female matrilineal kinsmen of the wife. Cf. U Uxorilocal",5
SCCS217-6,SCCS217,Neolocal,"Neolocal, i.e., normal residence apart from the relatives of both spouses or at a place not determined by the kin ties of either",6
SCCS217-7,SCCS217,Separate,"Nonestablishment of a common household, i.e., where both spouses remain in their natal households, sometimes called ""duolocal"" or ""natolocal"" residence",7
SCCS217-8,SCCS217,Patrilocal,"Patrilocal, i.e., normal residence with or near the male patrilineal kinsmen of the husband. Cf. V Virilocal",8
SCCS217-9,SCCS217,Uxorilocal,"Uxorilocal. Equivalent to ""matrilocal"" but confined to instances where the wife's matrikin are not aggregated in matrilocal and matrilineal kin groups",9
SCCS217-10,SCCS217,Virilocal,"Virilocal. Equivalent to ""patrilocal"" but confined to instances where the husband's patrikin are not aggregated in patrilocal and patrilineal kin groups",10
SCCS217-11,SCCS217,No alternate,No alternate form,11
SCCS217-NA,SCCS217,Missing data,Missing data,99
SCCS218-1,SCCS218,Wife to husband,"Wife to husband's group (patrilocal, virilocal) or wife to husband's mother's brother's household (avunculocal)",1
SCCS218-2,SCCS218,Ambi/neo-local,Couple to either group or neolocal,2
SCCS218-3,SCCS218,Husband to wife,Husband to wifeâ€™s group,3
SCCS218-4,SCCS218,Separate,No common residence,4
SCCS218-9,SCCS218,No alternate,No alternate form,9
SCCS218-NA,SCCS218,Missing data,Missing data,99
SCCS219-1,SCCS219,Demes,"Demes, i.e., communities revealing a marked tendency toward local endogamy but not segmented into clan-barrios",1
SCCS219-2,SCCS219,"Segmented, no exogamy","Segmented communities, i.e., those divided into barrios, wards, or hamlets, each of which is essentially a localized kin group, a clan or ramage, in the absence of any indication of local exogamy. Large extended families (see ""Domestic organization""), are treated as clan-barrios if they are integrated by a rule of ambilineal, matrilineal, or patrilineal descent.",2
SCCS219-3,SCCS219,Agamous,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,3
SCCS219-4,SCCS219,Exogamous,"Exogamous communities, i.e., those revealing a marked tendency toward local exogamy without having the specific structure of clans",4
SCCS219-5,SCCS219,"Segmented, exogamy",Segmented communities where a marked tendency toward local exogamy is also specifically reported,5
SCCS219-6,SCCS219,Clans,"Clan-communities, each consisting essentially of a single localized exogamous kin group or clan (see ""Organization of clan communities"" for more detail)",6
SCCS219-NA,SCCS219,Missing data,Missing data,99
SCCS22-1,SCCS22,year-round food supply locally,Year-round food supply locally,1
SCCS22-2,SCCS22,daily variation in food supply,Daily variation in food supply,2
SCCS22-3,SCCS22,seasonal variation,Seasonal variation,3
SCCS22-4,SCCS22,Annual variation,Annual variation,4
SCCS22-5,SCCS22,Imported food supply,Imported food supply,5
SCCS22-NA,SCCS22,NA,Missing data,99
SCCS220-1,SCCS220,Clans,Clan communities not segmented into clan barrios,1
SCCS220-2,SCCS220,Clans with barrios,Clan communities segmented into clan barrios,2
SCCS220-9,SCCS220,No exogamous clans,Communities not organized as exogamous clan communities,9
SCCS220-NA,SCCS220,Missing data,Missing data,99
SCCS221-1,SCCS221,None,None,1
SCCS221-2,SCCS221,Exogamy only,"Absence of true patrilineal kin groups, but presence of patrilineal exogamy",2
SCCS221-3,SCCS221,Lineages,"Lineages of modest size, i.e., patrilineal kin groups whose core membership is normally confined to a single community or a part thereof",3
SCCS221-4,SCCS221,Sibs,"Sibs (""clans"" in British usage), i.e., lineages whose core membership normally comprises residents of more than one community",4
SCCS221-5,SCCS221,Phratries,"Phratries, i.e., maximal lineages when there are more than two in the society and when sibs are also present. Segmentary lineage systems in which segments of a lower order of magnitude are equivalent to sibs are also included in this category.",5
SCCS221-6,SCCS221,Moieties,"Moieties, i.e., maximal lineages when there are only two such in the society",6
SCCS221-NA,SCCS221,Missing data,Missing data,99
SCCS222-1,SCCS222,No exogamy,No patrilineal exogamy,1
SCCS222-2,SCCS222,Extended taboo,"Extension of incest taboos to known patrilineal kinsmen, provided such extension does not apply generally to bilateral kinsmen of equal remoteness",2
SCCS222-3,SCCS222,Lineages,"Lineages of modest size, i.e., patrilineal kin groups whose core membership is normally confined to a single community or a part thereof",3
SCCS222-4,SCCS222,Sibs,"Sibs (""clans"" in British usage), i.e., lineages whose core membership normally comprises residents of more than one community",4
SCCS222-5,SCCS222,Phratries,"Phratries, i.e., maximal lineages when there are more than two in the society and when sibs are also present. Segmentary lineage systems in which segments of a lower order of magnitude are equivalent to sibs are also included in this category.",5
SCCS222-6,SCCS222,Moieties,"Moieties, i.e., maximal lineages when there are only two such in the society",6
SCCS222-NA,SCCS222,Missing data,Missing data,99
SCCS223-1,SCCS223,None,None,1
SCCS223-2,SCCS223,Exogamy only,"Absence of true matrilineal kin groups, but presence of matrilineal exogamy",2
SCCS223-3,SCCS223,Lineages,"Lineages of modest size, i.e., matrilineal kin groups whose core membership is normally confined to a single community or a part thereof",3
SCCS223-4,SCCS223,Sibs,"Sibs (""clans"" in British usage), i.e., lineages whose core membership normally comprises residents of more than one community",4
SCCS223-5,SCCS223,Phratries,"Phratries, i.e., maximal lineages when there are more than two in the society and when sibs are also present. Segmentary lineage systems in which segments of a lower order of magnitude are equivalent to sibs are also included in this category.",5
SCCS223-6,SCCS223,Moieties,"Moieties, i.e., maximal lineages when there are only two such in the society",6
SCCS223-NA,SCCS223,Missing data,Missing data,99
SCCS224-1,SCCS224,No exogamy,No matrilineal exogamy,1
SCCS224-2,SCCS224,Extended taboo,"Extension of incest taboos to known matrilineal kinsmen, provided extension does not apply generally to bilateral kinsmen of equal remoteness.",2
SCCS224-3,SCCS224,Lineages,"Lineages of modest size, i.e., matrilineal kin groups whose core membership is normally confined to a single community or a part thereof",3
SCCS224-4,SCCS224,Sibs,"Sibs (""clans"" in British usage), i.e., lineages whose core membership normally comprises residents of more than one community",4
SCCS224-5,SCCS224,Phratries,"Phratries, i.e., maximal lineages when there are more than two in the society and when sibs are also present. Segmentary lineage systems in which segments of a lower order of magnitude are equivalent to sibs are also included in this category.",5
SCCS224-6,SCCS224,Moieties,"Moieties, i.e., maximal lineages when there are only two such in the society",6
SCCS224-NA,SCCS224,Missing data,Missing data,99
SCCS225-1,SCCS225,Bilateral inferred,"Bilateral descent as inferred from the absence of reported ambilineal, matrilineal, or patrilineal kin groups, kindreds being absent or unreported",1
SCCS225-2,SCCS225,Bilateral kindreds,"Kindreds: bilateral descent with specifically reported kindreds, i.e., Ego-oriented bilateral kin groups or categories",2
SCCS225-3,SCCS225,Ambilineal,"Ambilineal descent inferred from the presence of ambilocal extended families, true ramages being absent or unreported",3
SCCS225-4,SCCS225,Ramages,"Ramages, i.e., ancestor-oriented ambilineal kin groups, if they are agamous, endogamous, or not specifically stated to be exogamous",4
SCCS225-5,SCCS225,Exogamous ramages,Exogamous ramages specifically reported,5
SCCS225-6,SCCS225,Quasi-lineages,"Bilateral descent with reported or probable quasi-lineages, i.e., cognatic groups approximating the structure of lineages but based on filiation rather than on unilineal or ambilineal descent",6
SCCS225-9,SCCS225,No cognatic kin,Absence of cognatic kin groups as inferred from the presence of unilineal descent,9
SCCS225-NA,SCCS225,Missing data,Missing data,99
SCCS226-2,SCCS226,Kindreds,"Kindreds: bilateral descent with specifically reported kindreds, i.e., Ego-oriented bilateral kin groups or categories",2
SCCS226-4,SCCS226,Ramages,"Ramages, i.e., ancestor-oriented ambilineal kin groups, if they are agamous, endogamous, or not specifically stated to be exogamous",4
SCCS226-9,SCCS226,No secondary groups,No secondary cognatic groups,9
SCCS226-NA,SCCS226,Missing data,Missing data,99
SCCS227-1,SCCS227,Cross-cousin,"Duolateral cross-cousin marriage permitted, i.e., marriage allowed with either MoBrDa or FaSiDa but forbidden with a parallel cousin",1
SCCS227-2,SCCS227,Paternal only,Duolateral marriage permitted with paternal cousins only (FaBrDa or FaSiDa),2
SCCS227-3,SCCS227,Maternal only,Duolateral marriage permitted with maternal cousins only (MoBrDa or MoSiDa),3
SCCS227-4,SCCS227,FaBrDa/MoBrDa only,Duolateral marriage permitted with an uncle's daughter only (FaBrDa or MoBrDa),4
SCCS227-5,SCCS227,FaSiDa/MoSiDa only,Duolateral marriage permitted with an aunt's daughter only (FaSiDa or MoSiDa),5
SCCS227-6,SCCS227,Matrilateral cross only,"Unilateral: only matrilateral cross-cousin marriage permitted, i.e., with a MoBrDa",6
SCCS227-7,SCCS227,No first/second cousins,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",7
SCCS227-8,SCCS227,No first cousins,"Nonlateral marriage, evidence available only for first cousins",8
SCCS227-9,SCCS227,Patrilateral cross only,"Unilateral: only patrilateral cross-cousin marriage permitted i.e., with a FaSiDa",9
SCCS227-10,SCCS227,Any first cousins,"Quadrilateral marriage, i.e., marriage allowed with any first cousin",10
SCCS227-11,SCCS227,Some second only,Nonlateral marriage in which all first cousins and some but not all second cousins are forbidden as spouses,11
SCCS227-12,SCCS227,Only second cousins,Nonlateral marriage in which unions are forbidden with any first cousin but are permitted with any second cousin (or at least any who is not a lineage mate),12
SCCS227-13,SCCS227,Trilateral,"Trilateral marriage, i.e., marriage allowed with any first cousin except an orthocousin or lineage mate",13
SCCS227-NA,SCCS227,Missing data,Missing data,99
SCCS228-1,SCCS228,Cross-cousin: either,"Duolateral, symmetrical preference for MoBrDa or FaSiDa",1
SCCS228-2,SCCS228,Cross-cousin: matri,"Duolateral, matrilateral preference (MoBrDa)",2
SCCS228-3,SCCS228,Cross-cousin: patri,"Duolateral, patrilateral preference (FaSiDa)",3
SCCS228-4,SCCS228,Maternal: MoBrDa,"Duolateral, with maternal cousins only and MoBrDa preferred",4
SCCS228-5,SCCS228,Uni: MoBrDa,Unilateral: matrilateral cross-cousin marriage to MoBrDa preferred rather than merely permitted,5
